,correct_rate,response_time,set_size,response_type,cue_type,subject,exp_type
10034,1,0.6757,L4,no-change,cue,40,exp2
3051,1,0.5511,L4,change,nocue,12,exp2
433,1,1.1355,L4,change,cue,2,exp2
10043,1,0.7168,L4,change,cue,40,exp2
432,1,0.5589,L4,no-change,cue,2,exp2
3048,1,0.5851,L4,change,nocue,12,exp2
10047,1,2.7257,L4,change,cue,40,exp2
3045,1,0.68,L4,no-change,nocue,12,exp2
2182,1,0.5534,L4,change,cue,9,exp2
10051,1,0.5582,L4,change,nocue,40,exp2
10052,1,0.8058,L4,no-change,nocue,40,exp2
11027,1,0.6301,L4,change,cue,44,exp2
11025,1,0.6142,L4,change,cue,44,exp2
188,1,0.9514,L4,no-change,cue,1,exp2
2662,1,0.7027,L4,no-change,cue,11,exp2
10058,1,0.5139,L4,change,nocue,40,exp2
10059,1,0.5495,L4,no-change,nocue,40,exp2
3040,1,0.6056,L4,no-change,nocue,12,exp2
3038,1,0.7685,L4,no-change,nocue,12,exp2
10022,1,0.6336,L4,change,cue,40,exp2
10021,1,1.3916,L4,change,cue,40,exp2
10019,1,1.0838,L4,no-change,cue,40,exp2
3058,1,0.5176,L4,change,nocue,12,exp2
11051,1,0.6168,L4,no-change,cue,44,exp2
179,1,0.8179,L4,no-change,cue,1,exp2
9971,1,0.6298,L4,no-change,cue,39,exp2
9972,1,1.4631,L4,no-change,cue,39,exp2
3076,0,0.7332,L4,change,nocue,13,exp2
180,0,0.901,L4,change,cue,1,exp2
9981,1,0.7627,L4,no-change,cue,39,exp2
3072,1,3.7825,L4,change,nocue,13,exp2
2652,1,0.9857,L4,no-change,cue,11,exp2
446,1,0.6188,L4,change,cue,2,exp2
3069,1,0.5513,L4,change,nocue,12,exp2
444,1,0.6013,L4,change,cue,2,exp2
10072,0,1.0763,L4,change,nocue,40,exp2
9992,1,0.5691,L4,change,cue,40,exp2
9998,1,0.6671,L4,no-change,cue,40,exp2
11038,1,0.7648,L4,change,cue,44,exp2
10001,1,0.734,L4,no-change,cue,40,exp2
10002,1,0.8009,L4,no-change,cue,40,exp2
10004,1,0.9175,L4,no-change,cue,40,exp2
10005,1,0.6967,L4,no-change,cue,40,exp2
442,1,0.4797,L4,no-change,cue,2,exp2
11035,1,0.7252,L4,change,cue,44,exp2
2657,1,0.9759,L4,change,cue,11,exp2
187,1,0.6854,L4,change,cue,1,exp2
10015,1,1.6922,L4,change,cue,40,exp2
10016,0,1.5097,L4,change,cue,40,exp2
9995,1,0.6413,L4,no-change,cue,40,exp2
351,1,0.5283,L4,change,cue,2,exp2
3034,1,0.789,L4,no-change,nocue,12,exp2
10076,1,0.6691,L4,no-change,nocue,40,exp2
194,1,0.7327,L4,no-change,nocue,1,exp2
409,1,0.563,L4,no-change,cue,2,exp2
10139,0,1.1336,L4,change,nocue,40,exp2
10140,1,0.595,L4,change,nocue,40,exp2
10141,1,0.7577,L4,no-change,nocue,40,exp2
10142,1,0.5623,L4,change,nocue,40,exp2
3014,1,0.6717,L4,no-change,nocue,12,exp2
2190,1,0.6145,L4,no-change,cue,9,exp2
405,1,0.5983,L4,no-change,cue,2,exp2
3011,1,0.8345,L4,change,nocue,12,exp2
2667,1,1.0197,L4,no-change,cue,11,exp2
10152,1,1.2896,L4,change,nocue,40,exp2
3009,0,1.4427,L4,change,nocue,12,exp2
10154,1,0.5962,L4,no-change,nocue,40,exp2
2668,1,1.2698,L4,change,cue,11,exp2
3006,1,0.5401,L4,no-change,cue,12,exp2
10158,1,0.5671,L4,change,nocue,40,exp2
2669,1,0.9013,L4,change,cue,11,exp2
10159,1,0.817,L4,change,nocue,40,exp2
10160,1,0.5155,L4,no-change,nocue,40,exp2
10161,1,0.4203,L4,no-change,nocue,40,exp2
10162,1,0.6527,L4,no-change,nocue,40,exp2
3004,1,0.552,L4,no-change,cue,12,exp2
10988,1,0.519,L4,no-change,cue,43,exp2
2192,1,0.6043,L4,change,cue,9,exp2
11003,1,0.5691,L4,no-change,cue,43,exp2
193,0,1.395,L4,no-change,nocue,1,exp2
3020,1,0.642,L4,no-change,nocue,12,exp2
11005,1,0.5561,L4,no-change,cue,43,exp2
3032,1,0.6844,L4,no-change,nocue,12,exp2
10081,1,0.6741,L4,change,nocue,40,exp2
425,1,0.8383,L4,no-change,cue,2,exp2
3031,1,0.5184,L4,change,nocue,12,exp2
10084,1,0.7847,L4,change,nocue,40,exp2
10085,1,0.6205,L4,no-change,nocue,40,exp2
2186,1,0.5309,L4,change,cue,9,exp2
11016,1,0.6338,L4,no-change,cue,44,exp2
10089,1,0.5044,L4,change,nocue,40,exp2
10090,1,0.6048,L4,change,nocue,40,exp2
10091,0,0.5522,L4,no-change,nocue,40,exp2
10097,1,0.4998,L4,change,nocue,40,exp2
2185,1,0.4027,L4,no-change,cue,9,exp2
421,1,0.4266,L4,change,cue,2,exp2
417,1,0.5305,L4,no-change,cue,2,exp2
10106,1,0.4977,L4,no-change,nocue,40,exp2
10107,1,0.4713,L4,no-change,nocue,40,exp2
190,1,0.6814,L4,no-change,cue,1,exp2
10110,1,0.422,L4,no-change,nocue,40,exp2
3023,1,0.4844,L4,change,nocue,12,exp2
3022,1,1.6043,L4,no-change,nocue,12,exp2
11011,0,0.5971,L4,change,cue,44,exp2
11007,1,0.5496,L4,change,cue,43,exp2
10122,1,0.7641,L4,no-change,nocue,40,exp2
10123,1,0.8501,L4,no-change,nocue,40,exp2
10129,1,0.4627,L4,no-change,nocue,40,exp2
419,0,0.7294,L4,change,cue,2,exp2
214,1,0.6319,L4,change,nocue,1,exp2
2913,1,0.7507,L4,change,cue,12,exp2
10378,1,0.9449,L4,change,nocue,41,exp2
10643,0,0.9033,L4,change,nocue,42,exp2
237,1,0.612,L4,change,nocue,1,exp2
10831,1,0.4734,L4,no-change,nocue,43,exp2
10829,1,0.5178,L4,change,nocue,43,exp2
10648,1,0.5679,L4,no-change,nocue,42,exp2
2259,1,0.4136,L4,no-change,nocue,9,exp2
279,1,0.6037,L4,change,nocue,2,exp2
10652,1,0.5702,L4,change,nocue,42,exp2
2806,1,1.791,L4,change,nocue,11,exp2
2741,0,0.8578,L4,change,cue,11,exp2
10657,1,0.6019,L4,no-change,nocue,42,exp2
10660,1,0.5879,L4,no-change,nocue,42,exp2
276,1,1.4179,L4,no-change,nocue,2,exp2
2242,0,0.4342,L4,no-change,nocue,9,exp2
10665,1,0.6183,L4,no-change,nocue,42,exp2
10666,0,0.5592,L4,change,nocue,42,exp2
10667,0,1.5182,L4,no-change,nocue,42,exp2
2801,1,1.705,L4,no-change,nocue,11,exp2
10670,0,0.7391,L4,change,nocue,42,exp2
2798,1,0.7395,L4,no-change,nocue,11,exp2
10821,1,0.9659,L4,no-change,nocue,43,exp2
10674,0,0.418,L4,change,nocue,42,exp2
2797,0,1.29,L4,no-change,nocue,11,exp2
10680,1,0.4892,L4,no-change,nocue,42,exp2
10818,1,0.832,L4,change,nocue,43,exp2
10642,0,0.4246,L4,change,nocue,42,exp2
10631,1,0.634,L4,change,nocue,42,exp2
10629,1,0.6358,L4,no-change,nocue,42,exp2
10841,1,0.6935,L4,no-change,nocue,43,exp2
230,1,1.0394,L4,no-change,nocue,1,exp2
10586,0,1.1182,L4,no-change,nocue,42,exp2
297,1,0.6126,L4,no-change,nocue,2,exp2
296,1,0.709,L4,change,nocue,2,exp2
10590,1,0.7515,L4,no-change,nocue,42,exp2
10594,1,0.542,L4,no-change,nocue,42,exp2
10595,1,0.7682,L4,change,nocue,42,exp2
10850,1,0.5484,L4,change,nocue,43,exp2
10601,1,0.4843,L4,no-change,nocue,42,exp2
10603,1,0.602,L4,no-change,nocue,42,exp2
2235,0,0.8329,L4,change,cue,9,exp2
10605,1,0.6187,L4,change,nocue,42,exp2
10682,1,0.6537,L4,change,nocue,42,exp2
2827,1,1.2355,L4,no-change,nocue,12,exp2
10609,1,0.8515,L4,change,nocue,42,exp2
10848,1,0.6338,L4,no-change,nocue,43,exp2
2824,1,0.7777,L4,no-change,nocue,12,exp2
10847,1,0.6688,L4,change,nocue,43,exp2
2821,1,0.6358,L4,no-change,nocue,12,exp2
2820,1,0.8142,L4,change,nocue,12,exp2
10845,1,0.5512,L4,no-change,nocue,43,exp2
10618,1,0.7593,L4,change,nocue,42,exp2
10620,1,0.542,L4,no-change,nocue,42,exp2
289,1,0.4846,L4,no-change,nocue,2,exp2
2817,1,0.7329,L4,change,nocue,12,exp2
10842,1,0.6291,L4,change,nocue,43,exp2
10607,1,0.9183,L4,change,nocue,42,exp2
10853,1,0.766,L4,no-change,nocue,43,exp2
272,1,0.5084,L4,change,nocue,2,exp2
2746,1,0.7902,L4,no-change,cue,11,exp2
10734,1,1.8016,L4,no-change,cue,42,exp2
2776,1,1.8195,L4,no-change,nocue,11,exp2
10793,1,0.7156,L4,change,cue,43,exp2
2773,1,1.1724,L4,no-change,nocue,11,exp2
10740,1,0.8103,L4,change,cue,42,exp2
10744,1,0.5576,L4,change,cue,42,exp2
2250,1,0.6401,L4,change,nocue,9,exp2
2251,1,0.44,L4,change,nocue,9,exp2
245,0,0.675,L4,change,nocue,1,exp2
2768,0,2.1595,L4,change,nocue,11,exp2
246,1,0.7417,L4,change,nocue,1,exp2
10789,1,0.8688,L4,change,cue,43,exp2
10787,1,1.074,L4,no-change,cue,43,exp2
10755,1,1.0656,L4,no-change,cue,43,exp2
253,1,0.8342,L4,no-change,nocue,1,exp2
248,1,0.5828,L4,no-change,nocue,1,exp2
10764,1,0.8894,L4,change,cue,43,exp2
2761,0,0.9233,L4,no-change,nocue,11,exp2
10767,1,0.9323,L4,change,cue,43,exp2
10768,1,1.6017,L4,no-change,cue,43,exp2
2760,1,0.7732,L4,change,nocue,11,exp2
250,1,1.0947,L4,change,nocue,1,exp2
2758,1,1.2257,L4,change,nocue,11,exp2
2754,1,1.1286,L4,change,nocue,11,exp2
2756,0,1.524,L4,change,nocue,11,exp2
10733,1,0.5674,L4,change,cue,42,exp2
10794,1,0.6745,L4,no-change,cue,43,exp2
10796,1,0.7407,L4,no-change,cue,43,exp2
10724,0,0.5857,L4,no-change,cue,42,exp2
10812,1,0.7923,L4,change,cue,43,exp2
10688,0,2.9723,L4,no-change,cue,42,exp2
10811,1,0.8746,L4,no-change,cue,43,exp2
242,1,0.815,L4,change,nocue,1,exp2
2792,1,1.4195,L4,change,nocue,11,exp2
2244,1,0.4696,L4,change,nocue,9,exp2
271,1,0.6685,L4,no-change,nocue,2,exp2
10695,1,0.5517,L4,change,cue,42,exp2
268,1,0.3892,L4,change,nocue,2,exp2
10699,1,0.7851,L4,no-change,cue,42,exp2
10807,1,0.6818,L4,change,cue,43,exp2
2787,1,0.9836,L4,no-change,nocue,11,exp2
10684,1,0.8248,L4,no-change,nocue,42,exp2
266,1,0.5086,L4,no-change,nocue,2,exp2
10803,1,2.1489,L4,no-change,cue,43,exp2
10707,1,0.82,L4,no-change,cue,42,exp2
10798,1,0.684,L4,change,cue,43,exp2
10708,1,0.8007,L4,no-change,cue,42,exp2
2783,1,0.8199,L4,no-change,nocue,11,exp2
10714,1,0.5086,L4,no-change,cue,42,exp2
10716,1,0.4848,L4,no-change,cue,42,exp2
10717,1,0.5939,L4,change,cue,42,exp2
10719,1,0.4429,L4,change,cue,42,exp2
10721,1,0.8202,L4,change,cue,42,exp2
10722,1,0.4519,L4,change,cue,42,exp2
2781,0,1.4176,L4,change,nocue,11,exp2
243,1,0.7472,L4,change,nocue,1,exp2
178,1,0.9229,L4,no-change,cue,1,exp2
10580,1,0.735,L4,change,nocue,42,exp2
10571,1,0.6521,L4,change,nocue,42,exp2
2892,1,0.6544,L4,no-change,cue,12,exp2
10431,1,1.0891,L4,no-change,nocue,41,exp2
2712,1,1.1539,L4,change,cue,11,exp2
2890,0,1.0353,L4,change,cue,12,exp2
10434,1,2.0538,L4,no-change,cue,41,exp2
10439,1,3.3652,L4,change,cue,41,exp2
2886,1,0.7945,L4,change,cue,12,exp2
332,1,0.7942,L4,change,cue,2,exp2
331,1,0.7873,L4,change,cue,2,exp2
10443,1,3.1923,L4,no-change,cue,41,exp2
10892,1,0.5203,L4,change,nocue,43,exp2
10445,1,0.8973,L4,change,cue,41,exp2
10446,1,4.3852,L4,no-change,cue,41,exp2
10448,1,1.8368,L4,no-change,cue,41,exp2
10452,1,1.5659,L4,change,cue,41,exp2
10453,1,5.9081,L4,change,cue,41,exp2
10891,1,0.5758,L4,no-change,nocue,43,exp2
2880,1,1.5374,L4,change,cue,12,exp2
10458,1,0.9321,L4,no-change,cue,41,exp2
10460,1,1.381,L4,change,cue,41,exp2
10464,1,0.978,L4,no-change,cue,41,exp2
2877,1,0.6037,L4,change,nocue,12,exp2
2876,1,1.0641,L4,no-change,nocue,12,exp2
2716,1,0.9365,L4,change,cue,11,exp2
2223,1,0.6881,L4,no-change,cue,9,exp2
10425,1,0.8609,L4,no-change,nocue,41,exp2
10898,1,0.546,L4,change,nocue,43,exp2
10421,1,1.4569,L4,change,nocue,41,exp2
2219,1,0.7221,L4,change,cue,9,exp2
10921,1,0.4397,L4,no-change,nocue,43,exp2
10919,1,0.4878,L4,no-change,nocue,43,exp2
2909,1,0.6005,L4,no-change,cue,12,exp2
2908,1,0.9659,L4,no-change,cue,12,exp2
345,1,0.5274,L4,no-change,cue,2,exp2
10912,1,0.5825,L4,no-change,nocue,43,exp2
10386,1,1.4698,L4,no-change,nocue,41,exp2
10390,1,0.7234,L4,no-change,nocue,41,exp2
10391,1,0.8056,L4,change,nocue,41,exp2
342,1,0.6339,L4,change,cue,2,exp2
2704,1,1.1002,L4,no-change,cue,11,exp2
10397,1,0.7432,L4,no-change,nocue,41,exp2
10468,1,3.023,L4,change,cue,41,exp2
2705,1,0.7126,L4,no-change,cue,11,exp2
10907,1,0.5005,L4,no-change,nocue,43,exp2
10904,1,0.5935,L4,change,nocue,43,exp2
10403,1,0.9437,L4,change,nocue,41,exp2
10902,1,0.5036,L4,change,nocue,43,exp2
10406,1,2.7975,L4,change,nocue,41,exp2
10409,1,0.8826,L4,no-change,nocue,41,exp2
2710,1,0.6709,L4,no-change,cue,11,exp2
10411,1,0.8046,L4,change,nocue,41,exp2
10412,1,1.353,L4,no-change,nocue,41,exp2
2895,1,0.7015,L4,change,cue,12,exp2
10415,1,0.8756,L4,change,nocue,41,exp2
338,1,0.5007,L4,no-change,cue,2,exp2
10399,1,1.0886,L4,change,nocue,41,exp2
2834,1,1.4719,L4,no-change,nocue,12,exp2
2717,0,3.8514,L4,change,cue,11,exp2
10477,1,1.4914,L4,change,cue,41,exp2
10523,1,1.4645,L4,no-change,cue,42,exp2
10525,1,0.597,L4,no-change,cue,42,exp2
2264,1,0.5301,L4,no-change,nocue,9,exp2
10527,1,0.5121,L4,change,cue,42,exp2
10871,1,0.5083,L4,no-change,nocue,43,exp2
310,0,0.5072,L4,change,nocue,2,exp2
2263,0,0.4834,L4,change,nocue,9,exp2
2851,1,0.891,L4,change,nocue,12,exp2
2230,1,0.5676,L4,no-change,cue,9,exp2
10866,1,0.5197,L4,change,nocue,43,exp2
2725,1,0.7245,L4,no-change,cue,11,exp2
10539,1,0.4616,L4,change,cue,42,exp2
2847,1,1.1553,L4,no-change,nocue,12,exp2
307,1,0.5675,L4,change,nocue,2,exp2
10547,1,0.7317,L4,change,cue,42,exp2
306,1,0.4666,L4,no-change,nocue,2,exp2
2843,1,0.8511,L4,change,nocue,12,exp2
10554,1,0.5804,L4,no-change,cue,42,exp2
305,0,0.4628,L4,change,nocue,2,exp2
10557,1,0.6469,L4,change,cue,42,exp2
10860,1,0.5186,L4,change,nocue,43,exp2
10567,1,0.7684,L4,no-change,nocue,42,exp2
10568,0,0.7012,L4,change,nocue,42,exp2
2839,1,1.4987,L4,no-change,nocue,12,exp2
10570,1,0.7216,L4,no-change,nocue,42,exp2
10522,1,0.7503,L4,change,cue,42,exp2
2859,1,0.9489,L4,no-change,nocue,12,exp2
10519,0,1.5336,L4,change,cue,42,exp2
2860,1,0.6295,L4,change,nocue,12,exp2
10478,1,0.903,L4,no-change,cue,41,exp2
10887,1,1.0347,L4,no-change,nocue,43,exp2
2869,1,1.0468,L4,change,nocue,12,exp2
10886,1,0.6962,L4,change,nocue,43,exp2
10485,1,1.098,L4,no-change,cue,41,exp2
10488,1,0.783,L4,change,cue,41,exp2
10885,1,0.5493,L4,change,nocue,43,exp2
321,1,0.6096,L4,no-change,cue,2,exp2
320,1,0.691,L4,change,cue,2,exp2
10884,0,0.6723,L4,no-change,nocue,43,exp2
222,1,1.0228,L4,no-change,nocue,1,exp2
319,1,0.5908,L4,no-change,nocue,2,exp2
2872,1,0.6129,L4,change,nocue,12,exp2
2265,1,0.572,L4,change,nocue,9,exp2
10498,1,0.4954,L4,change,cue,42,exp2
10879,1,0.5767,L4,no-change,nocue,43,exp2
10499,1,0.6503,L4,no-change,cue,42,exp2
10500,1,0.4878,L4,no-change,cue,42,exp2
10878,1,0.5078,L4,change,nocue,43,exp2
10503,1,0.8323,L4,change,cue,42,exp2
10505,1,0.9017,L4,no-change,cue,42,exp2
2720,0,1.1902,L4,change,cue,11,exp2
10506,1,0.5794,L4,no-change,cue,42,exp2
10507,1,1.0713,L4,no-change,cue,42,exp2
317,1,0.4894,L4,no-change,nocue,2,exp2
316,0,0.6772,L4,change,nocue,2,exp2
10880,1,0.5246,L4,change,nocue,43,exp2
9145,1,0.365,L4,no-change,nocue,36,exp2
9966,1,0.6468,L4,change,cue,39,exp2
9962,0,0.5534,L4,change,cue,39,exp2
9411,1,0.5571,L4,change,cue,37,exp2
2115,1,0.8332,L4,no-change,cue,9,exp2
9416,1,0.5093,L4,no-change,cue,37,exp2
2579,1,1.6043,L4,no-change,nocue,11,exp2
3299,0,0.6853,L4,change,nocue,13,exp2
9422,1,0.5277,L4,no-change,cue,37,exp2
9423,1,0.4688,L4,change,cue,37,exp2
9429,0,0.3429,L4,change,cue,37,exp2
3294,1,0.4667,L4,change,nocue,13,exp2
3293,0,0.4687,L4,change,nocue,13,exp2
3292,1,0.3886,L4,no-change,nocue,13,exp2
3291,1,0.4717,L4,no-change,nocue,13,exp2
9437,1,0.3818,L4,change,cue,37,exp2
9440,0,0.5096,L4,no-change,cue,37,exp2
3288,0,0.8344,L4,no-change,nocue,13,exp2
584,1,1.0357,L4,no-change,cue,3,exp2
9447,1,0.6663,L4,no-change,cue,37,exp2
9448,1,0.4553,L4,no-change,cue,37,exp2
9449,1,0.4743,L4,no-change,cue,37,exp2
2120,1,0.5309,L4,change,cue,9,exp2
9453,0,0.1778,L4,change,cue,37,exp2
11216,1,0.5143,L4,no-change,cue,44,exp2
2582,1,0.9769,L4,no-change,nocue,11,exp2
3283,1,1.2679,L4,no-change,nocue,13,exp2
11208,1,0.8503,L4,no-change,cue,44,exp2
3305,1,0.9143,L4,no-change,nocue,13,exp2
9458,1,0.3036,L4,change,cue,37,exp2
9408,0,0.9436,L4,no-change,cue,37,exp2
3307,0,0.615,L4,change,nocue,13,exp2
9365,1,0.3103,L4,no-change,nocue,37,exp2
9367,1,0.3231,L4,no-change,nocue,37,exp2
9368,0,0.4852,L4,change,nocue,37,exp2
3319,1,0.5894,L4,change,nocue,13,exp2
9374,1,0.6983,L4,change,nocue,37,exp2
11235,1,0.6382,L4,change,cue,44,exp2
2572,1,0.8669,L4,change,nocue,11,exp2
2575,1,1.04,L4,change,nocue,11,exp2
596,1,0.7666,L4,no-change,cue,3,exp2
9380,1,0.4677,L4,change,nocue,37,exp2
3315,0,0.6828,L4,change,nocue,13,exp2
9383,1,0.4303,L4,no-change,nocue,37,exp2
9385,1,0.4913,L4,no-change,nocue,37,exp2
594,1,0.6401,L4,no-change,cue,3,exp2
9388,0,0.4243,L4,change,nocue,37,exp2
2576,0,1.6828,L4,no-change,nocue,11,exp2
9392,1,0.6133,L4,change,nocue,37,exp2
3313,0,0.3173,L4,no-change,nocue,13,exp2
592,1,1.2733,L4,no-change,cue,3,exp2
9397,0,0.5228,L4,change,nocue,37,exp2
11224,1,0.4981,L4,no-change,cue,44,exp2
11222,1,0.8868,L4,change,cue,44,exp2
3308,1,0.5519,L4,no-change,nocue,13,exp2
9404,1,0.456,L4,change,nocue,37,exp2
9405,0,0.6415,L4,change,nocue,37,exp2
11221,1,0.6142,L4,no-change,cue,44,exp2
579,1,0.7158,L4,change,cue,3,exp2
3280,0,0.5371,L4,change,nocue,13,exp2
9467,1,0.4974,L4,change,cue,37,exp2
3261,1,0.3813,L4,no-change,cue,13,exp2
565,1,0.6185,L4,change,nocue,3,exp2
564,1,0.5597,L4,no-change,nocue,3,exp2
9519,1,0.9466,L4,change,cue,38,exp2
3258,0,0.3018,L4,no-change,cue,13,exp2
11192,1,0.5516,L4,change,nocue,44,exp2
9527,1,0.7307,L4,no-change,cue,38,exp2
11186,1,0.5809,L4,no-change,nocue,44,exp2
2591,1,0.9021,L4,change,nocue,11,exp2
11183,1,1.035,L4,change,nocue,44,exp2
9533,1,0.8825,L4,change,cue,38,exp2
561,1,0.7483,L4,no-change,nocue,3,exp2
3254,1,0.6674,L4,change,cue,13,exp2
3253,1,0.4168,L4,no-change,cue,13,exp2
2130,1,0.608,L4,change,cue,9,exp2
2593,1,1.6692,L4,change,nocue,11,exp2
558,1,1.8854,L4,change,nocue,3,exp2
9548,1,1.01,L4,change,nocue,38,exp2
9549,1,0.7525,L4,no-change,nocue,38,exp2
3250,1,0.7644,L4,change,cue,13,exp2
3248,0,0.6639,L4,no-change,cue,13,exp2
9553,1,0.9773,L4,change,nocue,38,exp2
3247,0,0.6063,L4,change,cue,13,exp2
9557,1,0.7757,L4,change,nocue,38,exp2
9558,1,0.7346,L4,change,nocue,38,exp2
11193,1,0.5138,L4,change,nocue,44,exp2
2127,1,0.5741,L4,no-change,cue,9,exp2
11194,1,0.6672,L4,change,nocue,44,exp2
9510,1,0.9622,L4,no-change,cue,38,exp2
9468,0,0.4159,L4,change,cue,37,exp2
9469,1,0.3704,L4,no-change,cue,37,exp2
141,1,0.7224,L4,change,cue,1,exp2
9474,1,0.8447,L4,no-change,cue,38,exp2
2122,0,0.8716,L4,change,cue,9,exp2
9476,1,0.8983,L4,change,cue,38,exp2
2586,1,1.0035,L4,no-change,nocue,11,exp2
9478,1,0.7305,L4,no-change,cue,38,exp2
143,1,1.0898,L4,change,cue,1,exp2
9481,1,0.7635,L4,no-change,cue,38,exp2
9482,1,0.7156,L4,no-change,cue,38,exp2
9484,1,0.7677,L4,no-change,cue,38,exp2
2570,1,1.1106,L4,change,nocue,11,exp2
573,1,0.8131,L4,change,nocue,3,exp2
9487,1,0.8048,L4,change,cue,38,exp2
9488,1,0.804,L4,change,cue,38,exp2
2123,0,0.8833,L4,change,cue,9,exp2
3272,1,0.9194,L4,change,nocue,13,exp2
3270,1,0.7996,L4,no-change,nocue,13,exp2
570,1,0.8875,L4,change,nocue,3,exp2
9498,1,0.8822,L4,change,cue,38,exp2
9499,1,0.8531,L4,no-change,cue,38,exp2
11201,1,0.8391,L4,no-change,cue,44,exp2
567,1,0.5259,L4,no-change,nocue,3,exp2
9506,1,0.7127,L4,change,cue,38,exp2
9507,1,0.7781,L4,change,cue,38,exp2
11202,1,0.5333,L4,change,cue,44,exp2
132,0,2.2676,L4,change,cue,1,exp2
9361,1,0.4132,L4,no-change,nocue,37,exp2
9359,1,0.2973,L4,no-change,nocue,37,exp2
3381,1,0.6955,L4,change,nocue,14,exp2
119,0,1.5517,L4,no-change,cue,1,exp2
9214,1,0.7249,L4,no-change,cue,36,exp2
640,1,1.2654,L4,change,cue,3,exp2
9216,0,1.4191,L4,change,cue,37,exp2
2549,1,0.5364,L4,change,nocue,10,exp2
2096,1,0.5856,L4,change,nocue,9,exp2
9226,0,0.5821,L4,change,cue,37,exp2
2099,1,0.6173,L4,change,nocue,9,exp2
9228,1,0.4671,L4,no-change,cue,37,exp2
9229,1,0.4548,L4,no-change,cue,37,exp2
9230,1,0.4979,L4,no-change,cue,37,exp2
11285,1,0.4706,L4,change,cue,45,exp2
3373,1,1.8683,L4,change,nocue,14,exp2
9236,1,0.4967,L4,change,cue,37,exp2
11284,1,0.5205,L4,change,cue,45,exp2
10780,1,0.6914,L4,change,cue,43,exp2
9238,1,0.3823,L4,change,cue,37,exp2
3370,1,0.7174,L4,no-change,nocue,14,exp2
3369,1,0.8891,L4,change,nocue,14,exp2
9246,1,0.3455,L4,change,cue,37,exp2
11282,1,0.398,L4,no-change,cue,45,exp2
632,1,0.6184,L4,no-change,cue,3,exp2
631,1,0.5021,L4,change,cue,3,exp2
9252,1,0.5153,L4,no-change,cue,37,exp2
9210,1,0.6005,L4,change,cue,36,exp2
3382,1,0.8156,L4,change,nocue,14,exp2
3383,1,0.7792,L4,no-change,nocue,14,exp2
9204,1,0.4266,L4,change,cue,36,exp2
11309,1,0.4048,L4,no-change,cue,45,exp2
3404,1,0.8748,L4,no-change,cue,14,exp2
11308,1,0.3838,L4,no-change,cue,45,exp2
654,1,0.7105,L4,change,cue,3,exp2
9163,1,1.1436,L4,no-change,cue,36,exp2
11307,1,0.4294,L4,change,cue,45,exp2
9166,1,0.5098,L4,no-change,cue,36,exp2
9168,1,1.0334,L4,no-change,cue,36,exp2
2540,1,1.0422,L4,no-change,nocue,10,exp2
652,1,0.8951,L4,no-change,cue,3,exp2
9172,1,0.6149,L4,no-change,cue,36,exp2
9173,0,1.5754,L4,change,cue,36,exp2
11281,1,0.4495,L4,change,cue,45,exp2
3395,1,1.1733,L4,no-change,cue,14,exp2
9176,0,2.3145,L4,change,cue,36,exp2
9177,0,0.5819,L4,no-change,cue,36,exp2
3393,1,0.8681,L4,change,cue,14,exp2
2541,1,0.7356,L4,no-change,nocue,10,exp2
9185,1,0.5483,L4,change,cue,36,exp2
9187,0,0.8661,L4,change,cue,36,exp2
11297,1,0.4729,L4,no-change,cue,45,exp2
9196,1,0.7068,L4,no-change,cue,36,exp2
11296,1,0.805,L4,no-change,cue,45,exp2
9201,1,0.7628,L4,no-change,cue,36,exp2
9202,0,0.707,L4,change,cue,36,exp2
9203,1,0.5061,L4,change,cue,36,exp2
3394,1,1.0504,L4,no-change,cue,14,exp2
3246,1,1.1339,L4,no-change,cue,13,exp2
3365,0,0.6617,L4,change,nocue,14,exp2
3364,1,0.6625,L4,change,nocue,14,exp2
9306,1,0.4684,L4,no-change,nocue,37,exp2
9307,0,0.4735,L4,change,nocue,37,exp2
11252,1,0.5498,L4,change,cue,44,exp2
11251,0,0.8215,L4,change,cue,44,exp2
9316,1,0.4854,L4,no-change,nocue,37,exp2
11244,1,0.5498,L4,no-change,cue,44,exp2
9321,1,0.5455,L4,change,nocue,37,exp2
9323,0,0.939,L4,no-change,nocue,37,exp2
616,1,0.9251,L4,change,cue,3,exp2
615,1,0.7369,L4,change,cue,3,exp2
612,1,0.8825,L4,no-change,cue,3,exp2
3336,1,0.5462,L4,no-change,nocue,14,exp2
9331,1,0.2856,L4,change,nocue,37,exp2
9332,1,0.3638,L4,no-change,nocue,37,exp2
11241,0,1.4862,L4,change,cue,44,exp2
2567,1,0.6628,L4,no-change,nocue,11,exp2
609,1,0.9446,L4,change,cue,3,exp2
9340,1,0.4057,L4,no-change,nocue,37,exp2
9341,1,0.4918,L4,change,nocue,37,exp2
9342,1,0.6671,L4,no-change,nocue,37,exp2
607,1,0.7081,L4,change,cue,3,exp2
9349,1,0.3162,L4,no-change,nocue,37,exp2
9350,1,0.34,L4,no-change,nocue,37,exp2
603,1,0.6392,L4,no-change,cue,3,exp2
601,1,0.7093,L4,no-change,cue,3,exp2
11255,1,0.6194,L4,no-change,cue,44,exp2
11256,1,0.483,L4,no-change,cue,44,exp2
9303,1,0.6723,L4,change,nocue,37,exp2
3346,1,1.3326,L4,change,nocue,14,exp2
